NIKTO-ID,PLUGIN-CATEGORY,NIST-ID,OSVDB
800254,db_server_msgs,SI-10,0
800255,db_server_msgs,SI-10,0
800256,db_server_msgs,SI-10,0
800257,db_server_msgs,SI-10,0
800259,db_server_msgs,SI-10,0
800260,db_server_msgs,SI-10,0
800261,db_server_msgs,SI-10,0
800262,db_server_msgs,SI-10,0
800263,db_server_msgs,SI-10,0
000001,db_tests,AC-3,0
000002,db_tests,AC-3,0
000003,db_tests,AC-3,0
000004,db_tests,AC-3,0
000005,db_tests,AC-3,0
000006,db_tests,AC-3,0
000007,db_tests,AC-3,0
000008,db_tests,AC-3,0
000009,db_tests,AC-3,0
000010,db_tests,AC-3,0
000011,db_tests,AC-3,0
000012,db_tests,AC-3,0
000013,db_tests,AC-3,0
000014,db_tests,AC-3,0
000015,db_tests,AC-3,0
000016,db_tests,AC-3,0
000017,db_tests,AC-3,0
000018,db_tests,AC-3,0
000019,db_tests,AC-3,0
000020,db_tests,AC-3,0
000021,db_tests,AC-3,0
000022,db_tests,AC-3,0
000023,db_tests,AC-3,0
000024,db_tests,AC-3,396
000025,db_tests,AC-3,0
000026,db_tests,AC-3,0
000027,db_tests,AC-3,0
000028,db_tests,AC-3,0
000030,db_tests,AC-3,0
000031,db_tests,AC-3,0
000032,db_tests,AC-3,0
000033,db_tests,AC-3,0
000034,db_tests,AC-3,3233
000035,db_tests,AC-3,0
000036,db_tests,AC-3,0
000037,db_tests,AC-3,0
000038,db_tests,AC-3,637
000039,db_tests,AC-3,0
000040,db_tests,AC-3,0
000041,db_tests,AC-3,0
000042,db_tests,AC-3,0
000043,db_tests,AC-3,0
000044,db_tests,AC-3,0
000045,db_tests,AC-3,0
000046,db_tests,AC-3,2411
000047,db_tests,AC-3,0
000048,db_tests,AC-3,3233
000049,db_tests,AC-3,3233
000050,db_tests,AC-3,0
000051,db_tests,AC-3,0
000052,db_tests,AC-3,0
000053,db_tests,AC-3,621
000054,db_tests,AC-3,8103
000055,db_tests,AC-3,0
000056,db_tests,AC-3,0
000057,db_tests,AC-3,59620
000058,db_tests,AC-3,59619
000059,db_tests,AC-3,59618
000060,db_tests,AC-3,0
000061,db_tests,AC-3,0
000062,db_tests,AC-3,0
000063,db_tests,AC-3,358
000064,db_tests,AC-3,0
000065,db_tests,AC-3,0
000066,db_tests,AC-3,56
000067,db_tests,AC-3,0
000068,db_tests,AC-3,0
000069,db_tests,AC-3,0
000070,db_tests,AC-3,14026
000071,db_tests,AC-3,2889
000072,db_tests,AC-3,0
000073,db_tests,AC-3,2703
000074,db_tests,AC-3,8204
000075,db_tests,AC-3,0
000076,db_tests,AC-3,0
000077,db_tests,AC-3,0
000078,db_tests,AC-3,0
000079,db_tests,AC-3,0
000080,db_tests,AC-3,0
000081,db_tests,AC-3,5292
000082,db_tests,AC-3,0
000083,db_tests,AC-3,17111
000084,db_tests,AC-3,0
000085,db_tests,AC-3,0
000086,db_tests,AC-3,0
000087,db_tests,AC-3,2686
000088,db_tests,AC-3,2686
000089,db_tests,AC-3,292
000090,db_tests,AC-3,0
000091,db_tests,AC-3,0
000092,db_tests,AC-3,0
000093,db_tests,AC-3,0
000094,db_tests,AC-3,7510
000095,db_tests,AC-3,23654
000096,db_tests,AC-3,0
000097,db_tests,AC-3,4911
000098,db_tests,AC-3,0
000099,db_tests,AC-3,0
000100,db_tests,AC-3,0
000101,db_tests,AC-3,599
000102,db_tests,AC-3,0
000103,db_tests,AC-3,0
000104,db_tests,AC-3,0
000105,db_tests,AC-3,0
000106,db_tests,AC-3,0
000107,db_tests,AC-3,0
000108,db_tests,AC-3,14538
000109,db_tests,AC-3,0
000110,db_tests,AC-3,0
000111,db_tests,AC-3,0
000112,db_tests,AC-3,0
000113,db_tests,AC-3,0
000114,db_tests,AC-3,0
000115,db_tests,AC-3,0
000116,db_tests,AC-3,0
000117,db_tests,AC-3,0
000118,db_tests,AC-3,0
000119,db_tests,AC-3,0
000120,db_tests,AC-3,0
000121,db_tests,AC-3,0
000122,db_tests,AC-3,0
000123,db_tests,AC-3,0
000124,db_tests,AC-3,0
000125,db_tests,AC-3,0
000126,db_tests,AC-3,0
000127,db_tests,AC-3,0
000128,db_tests,AC-3,4910
000129,db_tests,AC-3,0
000130,db_tests,AC-3,17653
000131,db_tests,AC-3,17654
000132,db_tests,AC-3,17655
000133,db_tests,AC-3,17652
000134,db_tests,AC-3,0
000135,db_tests,AC-3,1909
000136,db_tests,AC-3,2878
000138,db_tests,AC-3,0
000139,db_tests,AC-3,0
000140,db_tests,AC-3,0
000141,db_tests,AC-3,0
000142,db_tests,AC-3,0
000143,db_tests,AC-3,0
000144,db_tests,AC-3,6591
000145,db_tests,AC-3,0
000146,db_tests,AC-3,0
000147,db_tests,AC-3,17656
000148,db_tests,AC-3,17657
000149,db_tests,AC-3,0
000150,db_tests,AC-3,0
000151,db_tests,AC-3,0
000152,db_tests,AC-3,0
000153,db_tests,AC-3,0
000154,db_tests,AC-3,0
000155,db_tests,AC-3,0
000156,db_tests,AC-3,0
000157,db_tests,AC-3,0
000158,db_tests,AC-3,0
000159,db_tests,AC-3,0
000160,db_tests,AC-3,0
000161,db_tests,AC-3,0
000162,db_tests,AC-3,0
000163,db_tests,AC-3,51201
000164,db_tests,AC-3,0
000165,db_tests,AC-3,0
000166,db_tests,AC-3,0
000167,db_tests,AC-3,0
000168,db_tests,AC-3,0
000169,db_tests,AC-3,0
000170,db_tests,AC-3,0
000171,db_tests,AC-3,0
000172,db_tests,AC-3,0
000173,db_tests,AC-3,0
000174,db_tests,AC-3,0
000175,db_tests,AC-3,0
000176,db_tests,AC-3,0
000177,db_tests,AC-3,0
000178,db_tests,AC-3,0
000179,db_tests,AC-3,0
000180,db_tests,AC-3,0
000181,db_tests,AC-3,0
000182,db_tests,AC-3,0
000183,db_tests,AC-3,0
000184,db_tests,AC-3,42680
000185,db_tests,AC-3,0
000186,db_tests,AC-3,6181
000187,db_tests,AC-3,0
000188,db_tests,AC-3,0
000189,db_tests,AC-3,0
000190,db_tests,AC-3,2017
000191,db_tests,AC-3,0
000192,db_tests,AC-3,0
000193,db_tests,AC-3,0
000194,db_tests,AC-3,11740
000195,db_tests,AC-3,11741
000196,db_tests,AC-3,0
000197,db_tests,AC-3,0
000198,db_tests,AC-3,0
000199,db_tests,AC-3,0
000200,db_tests,AC-3,0
000201,db_tests,AC-3,0
000202,db_tests,AC-3,0
000203,db_tests,AC-3,0
000204,db_tests,AC-3,0
000205,db_tests,AC-3,0
000206,db_tests,AC-3,0
000207,db_tests,AC-3,0
000208,db_tests,AC-3,0
000209,db_tests,AC-3,0
000210,db_tests,AC-3,0
000211,db_tests,AC-3,0
000212,db_tests,AC-3,0
000213,db_tests,AC-3,0
000214,db_tests,AC-3,0
000215,db_tests,AC-3,0
000216,db_tests,AC-3,0
000217,db_tests,AC-3,0
000218,db_tests,AC-3,0
000219,db_tests,AC-3,0
000220,db_tests,AC-3,0
000221,db_tests,AC-3,0
000222,db_tests,AC-3,0
000223,db_tests,AC-3,0
000224,db_tests,AC-3,0
000225,db_tests,AC-3,0
000226,db_tests,AC-3,0
000227,db_tests,AC-3,0
000228,db_tests,AC-3,0
000229,db_tests,AC-3,0
000230,db_tests,AC-3,0
000231,db_tests,AC-3,0
000232,db_tests,AC-3,0
000233,db_tests,AC-3,0
000234,db_tests,AC-3,0
000235,db_tests,AC-3,0
000236,db_tests,AC-3,0
000237,db_tests,AC-3,0
000238,db_tests,AC-3,0
000239,db_tests,AC-3,35707
000240,db_tests,AC-3,0
000241,db_tests,AC-3,52975
000242,db_tests,AC-3,15971
000243,db_tests,AC-3,15971
000244,db_tests,AC-3,41850
000245,db_tests,AC-3,0
000246,db_tests,AC-3,420
000247,db_tests,AC-3,0
000248,db_tests,AC-3,53413
000249,db_tests,AC-3,53413
000250,db_tests,AC-3,15971
000251,db_tests,AC-3,17113
000252,db_tests,AC-3,4398
000253,db_tests,AC-3,319
000254,db_tests,AC-3,0
000255,db_tests,AC-3,0
000256,db_tests,AC-3,0
000257,db_tests,AC-3,0
000258,db_tests,AC-3,0
000259,db_tests,AC-3,0
000260,db_tests,AC-3,11093
000261,db_tests,AC-3,2396
000262,db_tests,AC-3,0
000263,db_tests,AC-3,0
000264,db_tests,AC-3,5734
000265,db_tests,AC-3,59658
000266,db_tests,AC-3,59658
000267,db_tests,AC-3,7170
000268,db_tests,AC-3,0
000269,db_tests,AC-3,12649
000270,db_tests,AC-3,3233
000271,db_tests,AC-3,0
000272,db_tests,AC-3,0
000273,db_tests,AC-3,0
000274,db_tests,AC-3,59400
000275,db_tests,AC-3,5289
000276,db_tests,AC-3,0
000277,db_tests,AC-3,0
000278,db_tests,AC-3,0
000279,db_tests,AC-3,40589
000280,db_tests,AC-3,0
000281,db_tests,AC-3,0
000282,db_tests,AC-3,0
000283,db_tests,AC-3,0
000284,db_tests,AC-3,0
000285,db_tests,AC-3,0
000286,db_tests,AC-3,2394
000287,db_tests,AC-3,2394
000288,db_tests,AC-3,6467
000289,db_tests,AC-3,4245
000290,db_tests,AC-3,43917
000291,db_tests,AC-3,0
000292,db_tests,AC-3,0
000293,db_tests,AC-3,53303
000294,db_tests,AC-3,44056
000295,db_tests,AC-3,3093
000296,db_tests,AC-3,0
000297,db_tests,AC-3,0
000298,db_tests,AC-3,0
000299,db_tests,AC-3,53386
000300,db_tests,AC-3,4907
000301,db_tests,AC-3,3092
000302,db_tests,AC-3,3233
000303,db_tests,AC-3,0
000304,db_tests,AC-3,0
000305,db_tests,AC-3,0
000306,db_tests,AC-3,0
000307,db_tests,AC-3,0
000308,db_tests,AC-3,0
000309,db_tests,AC-3,0
000310,db_tests,AC-3,0
000311,db_tests,AC-3,0
000312,db_tests,AC-3,0
000313,db_tests,AC-3,0
000314,db_tests,AC-3,11871
000315,db_tests,AC-3,0
000316,db_tests,AC-3,0
000317,db_tests,AC-3,17664
000318,db_tests,AC-3,0
000319,db_tests,AC-3,17659
000320,db_tests,AC-3,17661
000321,db_tests,AC-3,17662
000322,db_tests,AC-3,17660
000323,db_tests,AC-3,0
000324,db_tests,AC-3,0
000325,db_tests,AC-3,0
000327,db_tests,AC-3,0
000328,db_tests,AC-3,0
000329,db_tests,AC-3,0
000330,db_tests,AC-3,0
000331,db_tests,AC-3,0
000332,db_tests,AC-3,0
000333,db_tests,AC-3,0
000334,db_tests,AC-3,1201
000335,db_tests,AC-3,0
000336,db_tests,AC-3,836
000337,db_tests,AC-3,0
000338,db_tests,AC-3,0
000339,db_tests,AC-3,2400
000340,db_tests,AC-3,0
000341,db_tests,AC-3,0
000342,db_tests,AC-3,0
000343,db_tests,AC-3,0
000344,db_tests,AC-3,0
000345,db_tests,AC-3,6196
000346,db_tests,AC-3,0
000347,db_tests,AC-3,6196
000348,db_tests,AC-3,0
000349,db_tests,AC-3,0
000350,db_tests,AC-3,0
000351,db_tests,AC-3,0
000352,db_tests,AC-3,0
000353,db_tests,AC-3,0
000354,db_tests,AC-3,0
000355,db_tests,AC-3,0
000356,db_tests,AC-3,0
000357,db_tests,AC-3,0
000358,db_tests,AC-3,6466
000359,db_tests,AC-3,0
000360,db_tests,AC-3,0
000361,db_tests,AC-3,0
000362,db_tests,AC-3,0
000363,db_tests,AC-3,0
000364,db_tests,AC-3,0
000365,db_tests,AC-3,0
000366,db_tests,AC-3,0
000367,db_tests,AC-3,0
000368,db_tests,AC-3,0
000369,db_tests,AC-3,0
000370,db_tests,AC-3,0
000371,db_tests,AC-3,0
000372,db_tests,AC-3,0
000373,db_tests,AC-3,0
000374,db_tests,AC-3,0
000375,db_tests,AC-3,0
000376,db_tests,AC-3,0
000377,db_tests,AC-3,0
000378,db_tests,AC-3,0
000379,db_tests,AC-3,0
000380,db_tests,AC-3,0
000381,db_tests,AC-3,0
000382,db_tests,AC-3,0
000383,db_tests,AC-3,0
000384,db_tests,AC-3,0
000385,db_tests,AC-3,0
000386,db_tests,AC-3,0
000387,db_tests,AC-3,19767
000388,db_tests,AC-3,0
000389,db_tests,AC-3,0
000390,db_tests,AC-3,0
000391,db_tests,AC-3,0
000392,db_tests,AC-3,0
000393,db_tests,AC-3,0
000394,db_tests,AC-3,0
000395,db_tests,AC-3,0
000396,db_tests,AC-3,0
000397,db_tests,AC-3,0
000398,db_tests,AC-3,17113
000399,db_tests,AC-3,0
000400,db_tests,AC-3,0
000401,db_tests,AC-3,0
000402,db_tests,AC-3,34884
000403,db_tests,AC-3,0
000404,db_tests,AC-3,0
000405,db_tests,AC-3,0
000406,db_tests,AC-3,0
000408,db_tests,AC-3,8450
000409,db_tests,AC-3,0
000410,db_tests,AC-3,0
000411,db_tests,AC-3,0
000412,db_tests,AC-3,0
000413,db_tests,AC-3,0
000414,db_tests,AC-3,0
000415,db_tests,AC-3,0
000416,db_tests,AC-3,0
000417,db_tests,AC-3,0
000418,db_tests,AC-3,0
000419,db_tests,AC-3,0
000420,db_tests,AC-3,0
000421,db_tests,AC-3,0
000422,db_tests,AC-3,0
000423,db_tests,AC-3,0
000424,db_tests,AC-3,15455
000425,db_tests,AC-3,15455
000426,db_tests,AC-3,15455
000428,db_tests,AC-3,0
000431,db_tests,AC-3,50
000436,db_tests,AC-3,31150
000437,db_tests,AC-3,31150
000438,db_tests,AC-3,0
000439,db_tests,AC-3,0
000440,db_tests,AC-3,0
000441,db_tests,AC-3,0
000442,db_tests,AC-3,0
000443,db_tests,AC-3,0
000444,db_tests,AC-3,57612
000445,db_tests,AC-3,122
000446,db_tests,AC-3,0
000447,db_tests,AC-3,0
000448,db_tests,AC-3,0
000449,db_tests,AC-3,39140
000450,db_tests,AC-3,0
000451,db_tests,AC-3,0
000452,db_tests,AC-3,0
000453,db_tests,AC-3,0
000454,db_tests,AC-3,0
000455,db_tests,AC-3,0
000456,db_tests,AC-3,0
000457,db_tests,AC-3,576
000458,db_tests,AC-3,576
000459,db_tests,AC-3,576
000460,db_tests,AC-3,576
000461,db_tests,AC-3,576
000462,db_tests,AC-3,576
000463,db_tests,AC-3,576
000464,db_tests,AC-3,576
000465,db_tests,AC-3,576
000466,db_tests,AC-3,576
000467,db_tests,AC-3,576
000468,db_tests,AC-3,576
000469,db_tests,AC-3,576
000470,db_tests,AC-3,3268
000471,db_tests,AC-3,0
000472,db_tests,AC-3,0
000480,db_tests,AC-3,0
000481,db_tests,AC-3,0
000482,db_tests,AC-3,6666
000483,db_tests,AC-3,0
000484,db_tests,AC-3,0
000485,db_tests,AC-3,0
000486,db_tests,AC-3,0
000487,db_tests,AC-3,55370
000488,db_tests,AC-3,55369
000489,db_tests,AC-3,0
000490,db_tests,AC-3,0
000491,db_tests,AC-3,0
000492,db_tests,AC-3,0
000493,db_tests,AC-3,0
000494,db_tests,AC-3,0
000495,db_tests,AC-3,0
000496,db_tests,AC-3,0
000497,db_tests,AC-3,0
000498,db_tests,AC-3,0
000500,db_tests,AC-3,0
000501,db_tests,AC-3,0
000502,db_tests,AC-3,849
000503,db_tests,AC-3,724
000504,db_tests,AC-3,724
000505,db_tests,AC-3,0
000506,db_tests,AC-3,57324
000507,db_tests,AC-3,57324
000508,db_tests,AC-3,57324
000509,db_tests,AC-3,1
000510,db_tests,AC-3,1
000511,db_tests,AC-3,0
000512,db_tests,AC-3,0
000513,db_tests,AC-3,0
000514,db_tests,AC-3,0
000515,db_tests,AC-3,0
000516,db_tests,AC-3,1210
000517,db_tests,AC-3,1210
000518,db_tests,AC-3,0
000519,db_tests,AC-3,0
000520,db_tests,AC-3,0
000521,db_tests,AC-3,0
000522,db_tests,AC-3,5553
000523,db_tests,AC-3,5553
000524,db_tests,AC-3,0
000525,db_tests,AC-3,53880
000526,db_tests,AC-3,14484
000527,db_tests,AC-3,0
000528,db_tests,AC-3,59599
000529,db_tests,AC-3,0
000530,db_tests,AC-3,0
000531,db_tests,AC-3,17110
000532,db_tests,AC-3,10424
000533,db_tests,AC-3,10420
000534,db_tests,AC-3,0
000535,db_tests,AC-3,0
000536,db_tests,AC-3,0
000537,db_tests,AC-3,0
000538,db_tests,AC-3,0
000539,db_tests,AC-3,0
000540,db_tests,AC-3,0
000541,db_tests,AC-3,0
000542,db_tests,AC-3,0
000543,db_tests,AC-3,0
000544,db_tests,AC-3,0
000545,db_tests,AC-3,0
000546,db_tests,AC-3,1269
000547,db_tests,AC-3,50624
000548,db_tests,AC-3,9028
000549,db_tests,AC-3,49354
000550,db_tests,AC-3,54099
000551,db_tests,AC-3,3012
000552,db_tests,AC-3,54058
000553,db_tests,AC-3,0
000554,db_tests,AC-3,13302
000555,db_tests,AC-3,59600
000556,db_tests,AC-3,2870
000557,db_tests,AC-3,2870
000558,db_tests,AC-3,2870
000559,db_tests,AC-3,59085
000560,db_tests,AC-3,0
000561,db_tests,AC-3,0
000562,db_tests,AC-3,59085
000563,db_tests,AC-3,0
000564,db_tests,AC-3,0
000565,db_tests,AC-3,51750
000566,db_tests,AC-3,0
000567,db_tests,AC-3,0
000568,db_tests,AC-3,0
000569,db_tests,AC-3,2829
000570,db_tests,AC-3,2829
000571,db_tests,AC-3,0
000572,db_tests,AC-3,0
000573,db_tests,AC-3,521
000574,db_tests,AC-3,0
000575,db_tests,AC-3,0
000576,db_tests,AC-3,431
000577,db_tests,AC-3,9055
000578,db_tests,AC-3,9055
000579,db_tests,AC-3,14345
000580,db_tests,AC-3,0
000581,db_tests,AC-3,0
000582,db_tests,AC-3,533
000583,db_tests,AC-3,0
000584,db_tests,AC-3,0
000585,db_tests,AC-3,0
000586,db_tests,AC-3,0
000587,db_tests,AC-3,0
000588,db_tests,AC-3,0
000589,db_tests,AC-3,0
000590,db_tests,AC-3,0
000591,db_tests,AC-3,0
000592,db_tests,AC-3,0
000593,db_tests,AC-3,563
000594,db_tests,AC-3,5161
000595,db_tests,AC-3,5161
000596,db_tests,AC-3,5161
000597,db_tests,AC-3,0
000598,db_tests,AC-3,699
000599,db_tests,AC-3,4969
000600,db_tests,AC-3,0
000601,db_tests,AC-3,0
000602,db_tests,AC-3,603
000603,db_tests,AC-3,603
000604,db_tests,AC-3,603
000605,db_tests,AC-3,0
000606,db_tests,AC-3,0
000607,db_tests,AC-3,0
000608,db_tests,AC-3,0
000609,db_tests,AC-3,2511
000610,db_tests,AC-3,0
000611,db_tests,AC-3,0
000612,db_tests,AC-3,0
000613,db_tests,AC-3,8192
000614,db_tests,AC-3,5161
000615,db_tests,AC-3,0
000616,db_tests,AC-3,0
000617,db_tests,AC-3,89
000618,db_tests,AC-3,0
000619,db_tests,AC-3,0
000620,db_tests,AC-3,0
000621,db_tests,AC-3,521
000622,db_tests,AC-3,0
000623,db_tests,AC-3,0
000624,db_tests,AC-3,0
000625,db_tests,AC-3,0
000626,db_tests,AC-3,0
000627,db_tests,AC-3,0
000628,db_tests,AC-3,0
000629,db_tests,AC-3,5161
000630,db_tests,AC-3,483
000631,db_tests,AC-3,393
000632,db_tests,AC-3,415
000633,db_tests,AC-3,235
000634,db_tests,AC-3,506
000635,db_tests,AC-3,506
000637,db_tests,AC-3,0
000638,db_tests,AC-3,0
000639,db_tests,AC-3,0
000640,db_tests,AC-3,0
000641,db_tests,AC-3,7715
000642,db_tests,AC-3,683
000643,db_tests,AC-3,683
000644,db_tests,AC-3,0
000645,db_tests,AC-3,0
000646,db_tests,AC-3,0
000647,db_tests,AC-3,265
000648,db_tests,AC-3,0
000649,db_tests,AC-3,432
000650,db_tests,AC-3,17110
000651,db_tests,AC-3,0
000652,db_tests,AC-3,15392
000653,db_tests,AC-3,0
000654,db_tests,AC-3,59084
000655,db_tests,AC-3,56290
000656,db_tests,AC-3,8983
000659,db_tests,AC-3,693
000660,db_tests,AC-3,0
000661,db_tests,AC-3,242
000662,db_tests,AC-3,0
000663,db_tests,AC-3,0
000664,db_tests,AC-3,512
000665,db_tests,AC-3,0
000666,db_tests,AC-3,0
000667,db_tests,AC-3,16861
000668,db_tests,AC-3,278
000669,db_tests,AC-3,0
000670,db_tests,AC-3,0
000671,db_tests,AC-3,0
000672,db_tests,AC-3,0
000673,db_tests,AC-3,0
000674,db_tests,AC-3,0
000675,db_tests,AC-3,0
000677,db_tests,AC-3,388
000678,db_tests,AC-3,0
000679,db_tests,AC-3,0
000680,db_tests,AC-3,0
000681,db_tests,AC-3,0
000682,db_tests,AC-3,0
000683,db_tests,AC-3,728
000684,db_tests,AC-3,36894
000685,db_tests,AC-3,0
000686,db_tests,AC-3,10105
000687,db_tests,AC-3,9392
000688,db_tests,AC-3,0
000689,db_tests,AC-3,0
000690,db_tests,AC-3,0
000691,db_tests,AC-3,0
000692,db_tests,AC-3,0
000693,db_tests,AC-3,0
000694,db_tests,AC-3,2875
000695,db_tests,AC-3,0
000696,db_tests,AC-3,10107
000697,db_tests,AC-3,0
000698,db_tests,AC-3,0
000699,db_tests,AC-3,0
000700,db_tests,AC-3,0
000701,db_tests,AC-3,0
000702,db_tests,AC-3,7501
000703,db_tests,AC-3,0
000704,db_tests,AC-3,7505
000705,db_tests,AC-3,7504
000706,db_tests,AC-3,7503
000707,db_tests,AC-3,0
000708,db_tests,AC-3,7495
000709,db_tests,AC-3,7498
000710,db_tests,AC-3,7499
000711,db_tests,AC-3,7497
000712,db_tests,AC-3,7496
000713,db_tests,AC-3,2820
000714,db_tests,AC-3,0
000715,db_tests,AC-3,2876
000716,db_tests,AC-3,0
000717,db_tests,AC-3,0
000718,db_tests,AC-3,4619
000719,db_tests,AC-3,0
000720,db_tests,AC-3,0
000721,db_tests,AC-3,0
000722,db_tests,AC-3,0
000723,db_tests,AC-3,59015
000724,db_tests,AC-3,0
000725,db_tests,AC-3,0
000726,db_tests,AC-3,0
000727,db_tests,AC-3,0
000728,db_tests,AC-3,0
000729,db_tests,AC-3,0
000730,db_tests,AC-3,0
000731,db_tests,AC-3,0
000732,db_tests,AC-3,0
000733,db_tests,AC-3,0
000734,db_tests,AC-3,17665
000735,db_tests,AC-3,17666
000736,db_tests,AC-3,0
000737,db_tests,AC-3,9216
000738,db_tests,AC-3,9217
000739,db_tests,AC-3,9218
000740,db_tests,AC-3,0
000741,db_tests,AC-3,3624
000742,db_tests,AC-3,9234
000743,db_tests,AC-3,0
000744,db_tests,AC-3,6458
000745,db_tests,AC-3,6458
000746,db_tests,AC-3,8391
000747,db_tests,AC-3,0
000748,db_tests,AC-3,0
000749,db_tests,AC-3,9230
000750,db_tests,AC-3,2322
000751,db_tests,AC-3,8392
000752,db_tests,AC-3,0
000753,db_tests,AC-3,4458
000754,db_tests,AC-3,7590
000755,db_tests,AC-3,0
000756,db_tests,AC-3,8661
000757,db_tests,AC-3,54110
000758,db_tests,AC-3,0
000759,db_tests,AC-3,21366
000760,db_tests,AC-3,2748
000761,db_tests,AC-3,651
000762,db_tests,AC-3,5031
000763,db_tests,AC-3,21556
000764,db_tests,AC-3,58958
000765,db_tests,AC-3,9283
000766,db_tests,AC-3,9283
000767,db_tests,AC-3,0
000768,db_tests,AC-3,0
000769,db_tests,AC-3,0
000770,db_tests,AC-3,58957
000771,db_tests,AC-3,0
000772,db_tests,AC-3,0
000773,db_tests,AC-3,0
000774,db_tests,AC-3,59444
000775,db_tests,AC-3,0
000776,db_tests,AC-3,0
000777,db_tests,AC-3,0
000778,db_tests,AC-3,0
000779,db_tests,AC-3,0
000780,db_tests,AC-3,41361
000781,db_tests,AC-3,41361
000782,db_tests,AC-3,9238
000783,db_tests,AC-3,9238
000784,db_tests,AC-3,9238
000785,db_tests,AC-3,0
000786,db_tests,AC-3,20232
000787,db_tests,AC-3,27097
000788,db_tests,AC-3,59014
000789,db_tests,AC-3,0
000790,db_tests,AC-3,5049
000791,db_tests,AC-3,0
000792,db_tests,AC-3,2689
000793,db_tests,AC-3,2689
000794,db_tests,AC-3,0
000795,db_tests,AC-3,0
000796,db_tests,AC-3,2669
000797,db_tests,AC-3,2322
000798,db_tests,AC-3,50551
000799,db_tests,AC-3,0
000800,db_tests,AC-3,0
000801,db_tests,AC-3,0
000802,db_tests,AC-3,0
000803,db_tests,AC-3,59443
000804,db_tests,AC-3,0
000805,db_tests,AC-3,0
000806,db_tests,AC-3,4599
000807,db_tests,AC-3,0
000808,db_tests,AC-3,0
000809,db_tests,AC-3,0
000810,db_tests,AC-3,0
000811,db_tests,AC-3,0
000812,db_tests,AC-3,0
000813,db_tests,AC-3,0
000814,db_tests,AC-3,59093
000815,db_tests,AC-3,37511
000816,db_tests,AC-3,32774
000817,db_tests,AC-3,32774
000818,db_tests,AC-3,27071
000819,db_tests,AC-3,0
000820,db_tests,AC-3,2193
000821,db_tests,AC-3,4297
000822,db_tests,AC-3,11145
000823,db_tests,AC-3,11144
000824,db_tests,AC-3,0
000825,db_tests,AC-3,0
000826,db_tests,AC-3,0
000827,db_tests,AC-3,2767
000828,db_tests,AC-3,2767
000829,db_tests,AC-3,0
000830,db_tests,AC-3,5106
000831,db_tests,AC-3,0
000832,db_tests,AC-3,3931
000833,db_tests,AC-3,3931
000834,db_tests,AC-3,3931
000835,db_tests,AC-3,3931
000836,db_tests,AC-3,0
000837,db_tests,AC-3,0
000838,db_tests,AC-3,0
000839,db_tests,AC-3,0
000840,db_tests,AC-3,50539
000841,db_tests,AC-3,0
000842,db_tests,AC-3,0
000843,db_tests,AC-3,0
000844,db_tests,AC-3,0
000845,db_tests,AC-3,0
000846,db_tests,AC-3,0
000847,db_tests,AC-3,5498
000848,db_tests,AC-3,0
000849,db_tests,AC-3,0
000850,db_tests,AC-3,0
000851,db_tests,AC-3,0
000852,db_tests,AC-3,0
000853,db_tests,AC-3,20235
000854,db_tests,AC-3,5506
000855,db_tests,AC-3,0
000856,db_tests,AC-3,0
000857,db_tests,AC-3,0
000858,db_tests,AC-3,6226
000859,db_tests,AC-3,6226
000860,db_tests,AC-3,5914
000861,db_tests,AC-3,0
000862,db_tests,AC-3,0
000863,db_tests,AC-3,4598
000864,db_tests,AC-3,3201
000865,db_tests,AC-3,0
000866,db_tests,AC-3,0
000867,db_tests,AC-3,2895
000868,db_tests,AC-3,9256
000869,db_tests,AC-3,9257
000870,db_tests,AC-3,4015
000872,db_tests,AC-3,5803
000873,db_tests,AC-3,2739
000874,db_tests,AC-3,50552
000875,db_tests,AC-3,0
000876,db_tests,AC-3,0
000877,db_tests,AC-3,0
000878,db_tests,AC-3,0
000879,db_tests,AC-3,50553
000880,db_tests,AC-3,50553
000881,db_tests,AC-3,17160
000882,db_tests,AC-3,0
000883,db_tests,AC-3,0
000884,db_tests,AC-3,0
000885,db_tests,AC-3,2754
000886,db_tests,AC-3,2322
000887,db_tests,AC-3,20234
000888,db_tests,AC-3,2946
000889,db_tests,AC-3,2739
000890,db_tests,AC-3,31694
000891,db_tests,AC-3,5043
000892,db_tests,AC-3,2530
000893,db_tests,AC-3,9231
000894,db_tests,AC-3,59095
000895,db_tests,AC-3,59095
000896,db_tests,AC-3,59095
000897,db_tests,AC-3,0
000898,db_tests,AC-3,0
000899,db_tests,AC-3,0
000900,db_tests,AC-3,5043
000901,db_tests,AC-3,0
000902,db_tests,AC-3,50619
000903,db_tests,AC-3,50619
000904,db_tests,AC-3,0
000905,db_tests,AC-3,651
000906,db_tests,AC-3,651
000907,db_tests,AC-3,42015
000908,db_tests,AC-3,2257
000909,db_tests,AC-3,7022
000910,db_tests,AC-3,27096
000911,db_tests,AC-3,27097
000912,db_tests,AC-3,27095
000913,db_tests,AC-3,3850
000914,db_tests,AC-3,0
000915,db_tests,AC-3,4765
000916,db_tests,AC-3,0
000917,db_tests,AC-3,0
000918,db_tests,AC-3,2243
000919,db_tests,AC-3,2243
000920,db_tests,AC-3,0
000921,db_tests,AC-3,0
000922,db_tests,AC-3,54589
000923,db_tests,AC-3,38019
000924,db_tests,AC-3,0
000925,db_tests,AC-3,0
000926,db_tests,AC-3,0
